_row_id,batch_id,augment_id,augment_name,augment_img,trend,color_type,description,all_pick_rate_main,all_pick_rate_sub,avg_ranking,pick_rate_4,pick_rate_1,raw_json
251,4,1647,冒险举动,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/riskymoves1.png,0,1,你的小小英雄损失20生命值，但在7个与玩家的战斗回合后，获得30金币。,0.05,0,4.5,58.33,4.16,"{""id"":1647,""name"":""冒险举动"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/riskymoves1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""你的小小英雄损失20生命值，但在7个与玩家的战斗回合后，获得30金币。"",""stage"":[{""stagePickRate"":0.5,""avgRanking"":4.5},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.05,0],""avgRanking"":4.5,""pickRate_4"":58.33,""pickRate_1"":4.16}"
252,4,1154,伺机待发I,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/preparation1.png,2,1,你备战席上的英雄们每回合永久获得30生命值、3%物理加成和3%法术加成。英雄们初始拥有1层此效果，并且至多可叠加至4层。,0.04,0,4.38,47.61,9.52,"{""id"":1154,""name"":""伺机待发I"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/preparation1.png"",""trend"":2,""extraData"":{""colorType"":1,""desc"":""你备战席上的英雄们每回合永久获得30生命值、3%物理加成和3%法术加成。英雄们初始拥有1层此效果，并且至多可叠加至4层。"",""stage"":[{""stagePickRate"":0.31,""avgRanking"":4.93},{""stagePickRate"":0.06,""avgRanking"":3.33},{""stagePickRate"":0.06,""avgRanking"":2.66}]},""allPickRate"":[0.04,0],""avgRanking"":4.38,""pickRate_4"":47.61,""pickRate_1"":9.52}"
253,4,20669,沙海奥秘,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/secretsofthesands3.png,0,3,立刻获得10金币。在回合3-5获得1个【阿兹尔】。每当你解锁1个【恕瑞玛】弈子时，会为他们提供1个理想的装备。,0.04,0,5.35,45,5,"{""id"":20669,""name"":""沙海奥秘"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/secretsofthesands3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""立刻获得10金币。在回合3-5获得1个【阿兹尔】。每当你解锁1个【恕瑞玛】弈子时，会为他们提供1个理想的装备。"",""stage"":[{""stagePickRate"":0.41,""avgRanking"":5.35},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.04,0],""avgRanking"":5.35,""pickRate_4"":45,""pickRate_1"":5}"
254,4,30007,硬性承诺,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/hardcommit3.png,0,3,获得1个随机纹章。现在以及每个阶段开始时，获得该羁绊的一个1星弈子，且该弈子的费用相当于当前阶段数(最多为5)，并获得4金币。（获得的纹章：？？？）,0.04,0,4.57,63.15,5.26,"{""id"":30007,""name"":""硬性承诺"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/hardcommit3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""获得1个随机纹章。现在以及每个阶段开始时，获得该羁绊的一个1星弈子，且该弈子的费用相当于当前阶段数(最多为5)，并获得4金币。（获得的纹章：？？？）"",""stage"":[{""stagePickRate"":0.31,""avgRanking"":4.4},{""stagePickRate"":0.08,""avgRanking"":5.25},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.04,0],""avgRanking"":4.57,""pickRate_4"":63.15,""pickRate_1"":5.26}"
255,4,10004,进攻宣告,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/calledshot1.png,0,1,将你的连胜数设为4。获得4金币。,0.03,0,3.42,64.28,21.42,"{""id"":10004,""name"":""进攻宣告"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/calledshot1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""将你的连胜数设为4。获得4金币。"",""stage"":[{""stagePickRate"":0.25,""avgRanking"":3.5},{""stagePickRate"":0.04,""avgRanking"":3},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.03,0],""avgRanking"":3.42,""pickRate_4"":64.28,""pickRate_1"":21.42}"
256,4,20677,进化，然后征服,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/evolveandovercome2.png,1,2,【突变】后的己方【虚空】弈子每参与击杀6个弈子，获得2经验值。获得1个【科加斯】和1个2星【克格莫】。(参与击杀数：0/6；已获得的经验：0)  【虚空】提供独特的【突变】。,0.03,0,4.21,42.85,14.28,"{""id"":20677,""name"":""进化，然后征服"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/evolveandovercome2.png"",""trend"":1,""extraData"":{""colorType"":2,""desc"":""【突变】后的己方【虚空】弈子每参与击杀6个弈子，获得2经验值。获得1个【科加斯】和1个2星【克格莫】。(参与击杀数：0/6；已获得的经验：0)  【虚空】提供独特的【突变】。"",""stage"":[{""stagePickRate"":0.27,""avgRanking"":4.23},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.03,0],""avgRanking"":4.21,""pickRate_4"":42.85,""pickRate_1"":14.28}"
257,4,3068,秘法帮派 II,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bandthieves3.png,1,3,获得2个【秘法手套】，在8个玩家对战回合后，获得额外1个。,0.02,0,4.75,50,0,"{""id"":3068,""name"":""秘法帮派 II"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bandthieves3.png"",""trend"":1,""extraData"":{""colorType"":3,""desc"":""获得2个【秘法手套】，在8个玩家对战回合后，获得额外1个。"",""stage"":[{""stagePickRate"":0.14,""avgRanking"":5},{""stagePickRate"":0.08,""avgRanking"":4},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.02,0],""avgRanking"":4.75,""pickRate_4"":50,""pickRate_1"":0}"
258,4,20648,狂野生长,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/wildgrowth2.png,1,2,3星【约德尔人】弈子体型变大，移动得更慢但获得15%生命值，35%物理加成和法术加成。获得1个【兰博】和【璐璐】。,0.02,0,4.08,58.33,25,"{""id"":20648,""name"":""狂野生长"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/wildgrowth2.png"",""trend"":1,""extraData"":{""colorType"":2,""desc"":""3星【约德尔人】弈子体型变大，移动得更慢但获得15%生命值，35%物理加成和法术加成。获得1个【兰博】和【璐璐】。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0.25,""avgRanking"":4.08},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0.02,0],""avgRanking"":4.08,""pickRate_4"":58.33,""pickRate_1"":25}"
259,4,1894,运力不足,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/overencumbered1.png,0,1,在这个阶段接下来的回合里，你只有2个备战席栏位。随后，获得2件基础装备。,0,0,0,0,0,"{""id"":1894,""name"":""运力不足"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/overencumbered1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""在这个阶段接下来的回合里，你只有2个备战席栏位。随后，获得2件基础装备。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
260,4,2478,游神的眷顾,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/caretakerschosenlegend2.png,0,2,在你达到5级、6级、7级和8级时获得1个【基础装备锻造器】。  这个锻造器提供4个选项。,0,0,0,0,0,"{""id"":2478,""name"":""游神的眷顾"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/caretakerschosenlegend2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""在你达到5级、6级、7级和8级时获得1个【基础装备锻造器】。  这个锻造器提供4个选项。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
261,4,3246,恶魔契约,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/sacrificialpact3.png,0,3,购买经验值消耗5玩家生命值而非4金币。在每个玩家对战回合之前治疗3玩家生命值。立即获得6金币。,0,0,0,0,0,"{""id"":3246,""name"":""恶魔契约"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/sacrificialpact3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""购买经验值消耗5玩家生命值而非4金币。在每个玩家对战回合之前治疗3玩家生命值。立即获得6金币。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
262,4,20031,发条增速器,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/clockworkaccelerator2.png,0,2,你的弈子们在战斗中每过3秒就会获得10%攻击速度。,0,0,0,0,0,"{""id"":20031,""name"":""发条增速器"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/clockworkaccelerator2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""你的弈子们在战斗中每过3秒就会获得10%攻击速度。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
263,4,20201,火爆甩卖,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/firesale1.png,0,1,每回合从商店偷取一个随机的3费或更低费的弈子。获得1金币。,0,0,0,0,0,"{""id"":20201,""name"":""火爆甩卖"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/firesale1.png"",""trend"":0,""extraData"":{""colorType"":1,""desc"":""每回合从商店偷取一个随机的3费或更低费的弈子。获得1金币。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
264,4,20244,一对4,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/pairoffours2.png,0,2,如果己方正好有2个4费弈子，那么这些弈子将各获得504生命值和28.3%攻击速度。获得1个随机4费弈子。,0,0,0,0,0,"{""id"":20244,""name"":""一对4"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/pairoffours2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""如果己方正好有2个4费弈子，那么这些弈子将各获得504生命值和28.3%攻击速度。获得1个随机4费弈子。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
265,4,20563,秘传奥义,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/furiousblows2.png,0,2,每第5次攻击会造成相当于200%攻击力的额外真实伤害。,0,0,0,0,0,"{""id"":20563,""name"":""秘传奥义"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/furiousblows2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""每第5次攻击会造成相当于200%攻击力的额外真实伤害。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
266,4,20577,承诺之护,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/promisedprotection2.png,0,2,获得1个【圣盾使的誓约】。【圣盾使的誓约】为其携带者提供自所有来源的20%额外法力值。,0,0,0,0,0,"{""id"":20577,""name"":""承诺之护"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/promisedprotection2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""获得1个【圣盾使的誓约】。【圣盾使的誓约】为其携带者提供自所有来源的20%额外法力值。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
267,4,20639,绝命毒师,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/poisonpals2.png,0,2,获得1个【辛吉德】和1个2星【提莫】。每4秒，【提莫】向【辛吉德】的目标发射一个有毒的吹箭。被受到【提莫】中毒效果影响的敌人阵亡时，【辛吉德】获得法术加成，持续到对战回合结束。,0,0,0,0,0,"{""id"":20639,""name"":""绝命毒师"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/poisonpals2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""获得1个【辛吉德】和1个2星【提莫】。每4秒，【提莫】向【辛吉德】的目标发射一个有毒的吹箭。被受到【提莫】中毒效果影响的敌人阵亡时，【辛吉德】获得法术加成，持续到对战回合结束。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
268,4,20650,行走于真实之道 I,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/walkthetruepath2.png,1,2,获得1个【次级英雄复制器】、1个【慎】、1个【烬】和6金币。【(10)艾欧尼亚】层级会获得棱彩级的进化。,0,0,0,0,0,"{""id"":20650,""name"":""行走于真实之道 I"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/walkthetruepath2.png"",""trend"":1,""extraData"":{""colorType"":2,""desc"":""获得1个【次级英雄复制器】、1个【慎】、1个【烬】和6金币。【(10)艾欧尼亚】层级会获得棱彩级的进化。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
269,4,20652,班德尔奖金 I,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bandlebounty2.png,1,2,每有1个你已经解锁的【约德尔人】弈子，以及之后每解锁1个【约德尔人】弈子，获得2金币。通往班德尔城的小径，会揭示隐藏的【(10)约德尔人】羁绊！获得1个【兰博】和【璐璐】。,0,0,0,0,0,"{""id"":20652,""name"":""班德尔奖金 I"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/bandlebounty2.png"",""trend"":1,""extraData"":{""colorType"":2,""desc"":""每有1个你已经解锁的【约德尔人】弈子，以及之后每解锁1个【约德尔人】弈子，获得2金币。通往班德尔城的小径，会揭示隐藏的【(10)约德尔人】羁绊！获得1个【兰博】和【璐璐】。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
270,4,20670,海克斯飞门之旅,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/hexgatetravel2.png,2,2,每场对战回合当【皮尔特沃夫】的发明首次激活启动时，获得随机个数的【皮尔特沃夫】弈子(价值1到3金币)。获得1个【凯特琳】和1个【蔚】。,0,0,0,0,0,"{""id"":20670,""name"":""海克斯飞门之旅"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/hexgatetravel2.png"",""trend"":2,""extraData"":{""colorType"":2,""desc"":""每场对战回合当【皮尔特沃夫】的发明首次激活启动时，获得随机个数的【皮尔特沃夫】弈子(价值1到3金币)。获得1个【凯特琳】和1个【蔚】。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
271,4,20671,混沌魔法,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/chaosmagic2.png,0,2,【法师】获得1法力回复。他们每消耗150法力值，就会产生一股魔法能量打击棋盘。获得1个【璐璐】和1个【克格莫】。,0,0,0,0,0,"{""id"":20671,""name"":""混沌魔法"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/chaosmagic2.png"",""trend"":0,""extraData"":{""colorType"":2,""desc"":""【法师】获得1法力回复。他们每消耗150法力值，就会产生一股魔法能量打击棋盘。获得1个【璐璐】和1个【克格莫】。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
272,4,20674,水乳交融,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/westicktogeter3.png,2,3,获得1个随机纹章和1个【成装锻造器】。与该纹章有同一羁绊的己方弈子们获得25%攻击速度。  2025【双城之战2】全球总决赛,0,0,0,0,0,"{""id"":20674,""name"":""水乳交融"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/westicktogeter3.png"",""trend"":2,""extraData"":{""colorType"":3,""desc"":""获得1个随机纹章和1个【成装锻造器】。与该纹章有同一羁绊的己方弈子们获得25%攻击速度。  2025【双城之战2】全球总决赛"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
273,4,30623,点击即送,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/justhit3.png,0,3,获得1个【英雄复制器】、18次商店刷新和10金币。,0,0,0,0,0,"{""id"":30623,""name"":""点击即送"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/justhit3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""获得1个【英雄复制器】、18次商店刷新和10金币。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
274,4,30637,可大可小,https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/minmax3.png,0,3,获得1个【金制拆卸器】和4个随机基础装备。  【金制拆卸器】是一个拥有无限使用次数的【装备拆卸器】。,0,0,0,0,0,"{""id"":30637,""name"":""可大可小"",""img"":""https://game.gtimg.cn/images/lol/act/jkzlk/gamedata/hex/minmax3.png"",""trend"":0,""extraData"":{""colorType"":3,""desc"":""获得1个【金制拆卸器】和4个随机基础装备。  【金制拆卸器】是一个拥有无限使用次数的【装备拆卸器】。"",""stage"":[{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999},{""stagePickRate"":0,""avgRanking"":99999}]},""allPickRate"":[0,0],""avgRanking"":0,""pickRate_4"":0,""pickRate_1"":0}"
